classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,0.5,200,boxcar,8,0.795949037363694,[4]
linear-discriminant-analysis,csp,0.5,200,boxcar,8,0.6868535782265776,[5]
linear-discriminant-analysis,csp,0.5,200,boxcar,8,0.7813918485404777,[6]
linear-discriminant-analysis,csp,0.5,200,boxcar,8,0.6718743040937855,[7]
linear-discriminant-analysis,csp,0.5,200,boxcar,8,0.7107781260101277,[8]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.6115853254583232,[1]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.6200350162429517,[2]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.6320200608722014,[3]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.6108927361156764,[4]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.5948119677117986,[5]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.5836178723650703,[6]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.592112884725547,[7]
linear-discriminant-analysis,csp,0.5,200,boxcar,9,0.6328968092812017,[8]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.667825927765974,[1]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.6878135431516855,[2]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.6251504462331123,[3]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.7001225521992397,[4]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.6585086476223941,[5]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.7295242745467029,[6]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.6571118527822031,[7]
linear-discriminant-analysis,csp,0.5,200,boxcar,10,0.6419165746589347,[8]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.5815589607953887,[1]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.6582773206643284,[2]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.6691526066016212,[3]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.6786811880496155,[4]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.6571290661193546,[5]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.6652128886193708,[6]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.6204229288843761,[7]
linear-discriminant-analysis,csp,0.5,200,boxcar,11,0.6703934726377733,[8]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.6302867785086592,[1]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.6693377233221955,[2]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.7102142697307682,[3]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.6288392294346469,[4]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.6641307996411797,[5]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.6587422167664129,[6]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.6076049981557762,[7]
linear-discriminant-analysis,csp,0.5,200,boxcar,12,0.5918280451880441,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.6674165097755829,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.7069970435230034,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.6831750338153385,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.6350271979285386,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.6962802748422033,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.706155683627511,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.6476233722157726,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,1,0.6629875574267795,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.7947429973644108,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.3273479365252326,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.7049947335476346,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.8052751502460717,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.6984973983452005,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.7933785666986134,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.7063786917298391,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,2,0.7137966061083553,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.614467823056685,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.6862035608485241,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.7159471107218519,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.706941028768231,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.729389273695119,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.6239595099469999,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.5994375740003127,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,3,0.6006751237234208,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.7323182525118984,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.7753503980050619,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.7382278043698985,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.8158523275226646,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.7145776582954193,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.8021656030638425,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.7057146188028313,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,4,0.7221326186983381,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.6724994259547611,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.6606038494686072,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.7305728752664917,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.6590658634577123,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.6945136367520962,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.7246149647941951,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.6402160551016145,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,5,0.5901218196596666,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.6178783711158883,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.6343022137705185,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.6029359958908014,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.6433066163762718,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.6240347289042844,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.5864008622749132,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.6436132854978441,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,6,0.6438645330012192,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.7189082389188625,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.6446597078598264,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.7706314554367487,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.7364573255139834,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.7534130327733216,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.6416433476597067,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.6793290193940043,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,7,0.6610196060278312,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.7784521027923986,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.777417996724208,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.6860473893269755,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.7867035911160302,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.695893387127653,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.7691387699485319,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.6769247106198987,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,8,0.7060766999602061,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.584248345517219,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.6208775626451909,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.6054644546091636,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.6281781433653403,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.602157288238382,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.5874591181014428,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.5971719887045063,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,9,0.6103140732901492,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.7066981560049762,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.6776848938257474,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.60680223522339,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.6675552014268655,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.6019713561102172,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.7244367059485847,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.6097540902063031,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,10,0.61507216702833,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.6132891960121944,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.6433411953133977,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.6851659462345125,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.6807544377882774,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.677595864649953,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.6749193441977034,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.677624266481159,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,11,0.7106474732490277,[8]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.6598095070214339,[1]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.6782487151024976,[2]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.7014033082800012,[3]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.6485167569046865,[4]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.6998014696746075,[5]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.671644885111167,[6]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.598531545271861,[7]
linear-discriminant-analysis,csp,2.5,200,boxcar,12,0.6134791175469952,[8]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.5844641505301958,[1]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.7316418293967115,[2]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.6986417608869919,[3]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.5968993996854935,[4]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.7554016518334808,[5]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.7558011064588105,[6]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.6404690664965486,[7]
linear-discriminant-analysis,csp,3,200,boxcar,1,0.653607429315612,[8]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.7608664235894885,[1]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.31406038968955663,[2]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.6889625905584783,[3]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.7997042372578659,[4]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.7009043561879432,[5]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.7961218781492131,[6]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.697869448855475,[7]
linear-discriminant-analysis,csp,3,200,boxcar,2,0.6973814024096527,[8]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.5638549073942979,[1]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.7130231057298003,[2]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.7060731546885065,[3]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.7122893014992724,[4]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.7201705690627657,[5]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.574000602956204,[6]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.6141399435019889,[7]
linear-discriminant-analysis,csp,3,200,boxcar,3,0.5840011869261051,[8]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.7052788877511764,[1]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.7630762203597481,[2]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.7201261746361585,[3]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.7795843702631272,[4]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.6416586542045425,[5]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.7489458083251325,[6]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.6231523410114365,[7]
linear-discriminant-analysis,csp,3,200,boxcar,4,0.625060528991029,[8]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.6584805816119248,[1]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.6226742000545259,[2]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.710424393820407,[3]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.6272993384679388,[4]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.6786914220899004,[5]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.6821154771088264,[6]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.5844876724122346,[7]
linear-discriminant-analysis,csp,3,200,boxcar,5,0.5607612991554187,[8]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.5790786471565371,[1]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.6177271160826898,[2]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.6052711095171889,[3]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.6189706228539222,[4]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.6142269603435321,[5]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.5965877557734058,[6]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.6321675857882939,[7]
linear-discriminant-analysis,csp,3,200,boxcar,6,0.6261951817551586,[8]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.7228495328404302,[1]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.6408827611273065,[2]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.7627835753765035,[3]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.7309682756418953,[4]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.7499347729181874,[5]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.6323439697084812,[6]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.6676074006458661,[7]
linear-discriminant-analysis,csp,3,200,boxcar,7,0.6558645725194037,[8]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.7787526688595906,[1]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.7817606102349233,[2]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.6808472908532277,[3]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.7963714534882856,[4]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.7099542815588893,[5]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.7917325503579763,[6]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.6839126595308677,[7]
linear-discriminant-analysis,csp,3,200,boxcar,8,0.7097508812228338,[8]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.59651636194727,[1]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.6179402238436527,[2]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.6183271065917457,[3]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.6397679146453378,[4]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.6399300659829698,[5]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.6083497563814856,[6]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.586338093808449,[7]
linear-discriminant-analysis,csp,3,200,boxcar,9,0.5878667130773744,[8]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.7045387116460139,[1]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.6769708561821454,[2]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.6119465266886586,[3]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.6778284865143579,[4]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.5919625199929365,[5]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.7441118453732738,[6]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.614667204330872,[7]
linear-discriminant-analysis,csp,3,200,boxcar,10,0.60858348017762,[8]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.5947383185428977,[1]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.6455787653041679,[2]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.6877358459859465,[3]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.6804304170012485,[4]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.6846563728576102,[5]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.6692151256913242,[6]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.6678985957676061,[7]
linear-discriminant-analysis,csp,3,200,boxcar,11,0.7138837188783095,[8]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.6522617341954233,[1]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.6600871796630876,[2]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.6873777673193403,[3]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.6322526813110403,[4]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.6800071704249802,[5]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.6654537044473595,[6]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.5979265633718136,[7]
linear-discriminant-analysis,csp,3,200,boxcar,12,0.5992052205564465,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.5844641505301958,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.7316418293967115,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.6986417608869919,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.5968993996854935,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.7554016518334808,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.7558011064588105,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.6404690664965486,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,1,0.653607429315612,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.7608664235894885,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.31406038968955663,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.6889625905584783,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.7997042372578659,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.7009043561879432,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.7961218781492131,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.697869448855475,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,2,0.6973814024096527,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.5638549073942979,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.7130231057298003,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.7060731546885065,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.7122893014992724,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.7201705690627657,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.574000602956204,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.6141399435019889,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,3,0.5840011869261051,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.7052788877511764,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.7630762203597481,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.7201261746361585,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.7795843702631272,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.6416586542045425,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.7489458083251325,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.6231523410114365,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,4,0.625060528991029,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.6584805816119248,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.6226742000545259,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.710424393820407,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.6272993384679388,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.6786914220899004,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.6821154771088264,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.5844876724122346,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,5,0.5607612991554187,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.5790786471565371,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.6177271160826898,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.6052711095171889,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.6189706228539222,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.6142269603435321,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.5965877557734058,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.6321675857882939,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,6,0.6261951817551586,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.7228495328404302,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.6408827611273065,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.7627835753765035,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.7309682756418953,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.7499347729181874,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.6323439697084812,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.6676074006458661,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,7,0.6558645725194037,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.7787526688595906,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.7817606102349233,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.6808472908532277,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.7963714534882856,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.7099542815588893,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.7917325503579763,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.6839126595308677,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,8,0.7097508812228338,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.59651636194727,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.6179402238436527,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.6183271065917457,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.6397679146453378,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.6399300659829698,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.6083497563814856,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.586338093808449,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,9,0.5878667130773744,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.7045387116460139,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.6769708561821454,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.6119465266886586,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.6778284865143579,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.5919625199929365,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.7441118453732738,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.614667204330872,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,10,0.60858348017762,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.5947383185428977,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.6455787653041679,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.6877358459859465,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.6804304170012485,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.6846563728576102,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.6692151256913242,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.6678985957676061,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,11,0.7138837188783095,[8]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.6522617341954233,[1]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.6600871796630876,[2]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.6873777673193403,[3]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.6322526813110403,[4]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.6800071704249802,[5]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.6654537044473595,[6]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.5979265633718136,[7]
linear-discriminant-analysis,csp,3.5,200,boxcar,12,0.5992052205564465,[8]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.5870686520759101,[1]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.7174523675304374,[2]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.6360368223302766,[3]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.6043491012924874,[4]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.7452889175641776,[5]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.6720710283322439,[6]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.5958228515543698,[7]
linear-discriminant-analysis,csp,4,200,boxcar,1,0.6171708239843476,[8]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.7606152684845755,[1]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.3116832358598604,[2]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.6939598190501549,[3]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.7916158653263538,[4]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.7012856038601192,[5]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.7994086725663857,[6]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.7156500372499472,[7]
linear-discriminant-analysis,csp,4,200,boxcar,2,0.7003118898565676,[8]
linear-discriminant-analysis,csp,4,200,boxcar,3,0.5696894346780665,[1]
linear-discriminant-analysis,csp,4,200,boxcar,3,0.6867041269757134,[2]
linear-discriminant-analysis,csp,4,200,boxcar,3,0.7026846400784161,[3]
linear-discriminant-analysis,csp,4,200,boxcar,3,0.7210082839799603,[4]
linear-discriminant-analysis,csp,4,200,boxcar,3,0.7173731385037202,[5]
linear-discriminant-analysis,csp,4,200,boxcar,3,0.581303974393032,[6]
