classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,1,100,boxcar,1,0.6411969810782857,[3]
linear-discriminant-analysis,csp,1,100,boxcar,1,0.6193165843057277,[4]
linear-discriminant-analysis,csp,1,100,boxcar,1,0.682380880106462,[5]
linear-discriminant-analysis,csp,1,100,boxcar,1,0.6577984525084323,[6]
linear-discriminant-analysis,csp,1,100,boxcar,1,0.6408421475922416,[7]
linear-discriminant-analysis,csp,1,100,boxcar,1,0.6532468797842305,[8]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.7938105558971017,[1]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.3467867227880253,[2]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.7134749465297988,[3]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.7976674225832753,[4]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.6913825614223299,[5]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.7939877705445565,[6]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.6902936082767298,[7]
linear-discriminant-analysis,csp,1,100,boxcar,2,0.710719891355578,[8]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.6121029817046795,[1]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.6740609452799106,[2]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.7072446427375967,[3]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.7135335178686214,[4]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.7082706294742164,[5]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.6083947762245993,[6]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.6209153182363335,[7]
linear-discriminant-analysis,csp,1,100,boxcar,3,0.6143208922378437,[8]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.7234702256773612,[1]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.7492829546840936,[2]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.7114531234042466,[3]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.7900676906784337,[4]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.6660644080743205,[5]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.7604338021284495,[6]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.664563450550259,[7]
linear-discriminant-analysis,csp,1,100,boxcar,4,0.6746202359531953,[8]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.6532793097709843,[1]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.6465306604021693,[2]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.6815699324488057,[3]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.6428336640122777,[4]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.6633191190157924,[5]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.6688266715490804,[6]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.6157758334638915,[7]
linear-discriminant-analysis,csp,1,100,boxcar,5,0.5820437217200632,[8]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.5911506890385354,[1]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.6155104919134451,[2]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.5621898856882114,[3]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.6545897320508326,[4]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.5957783347569642,[5]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.5804562363835503,[6]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.630362447546359,[7]
linear-discriminant-analysis,csp,1,100,boxcar,6,0.6108402332557991,[8]
linear-discriminant-analysis,csp,1,100,boxcar,7,0.7033766340517404,[1]
linear-discriminant-analysis,csp,1,100,boxcar,7,0.6371595897524159,[2]
linear-discriminant-analysis,csp,1,100,boxcar,7,0.7513045227218357,[3]
linear-discriminant-analysis,csp,1,100,boxcar,7,0.7344528703026169,[4]
linear-discriminant-analysis,csp,1,100,boxcar,7,0.7419336640522732,[5]
